farmer_id,food,A,B,C,transport,date_harvest,date_delivery,item_details_tbl.price_q1/*uts{kg/pc/bndl/pkt},item_details_tbl.qty_slab_no,*uts,cost,
71,142,9100,6400,5600,0,2018/07/11 23:00,2018/07/18 06:00,160,2,0.25,1528000,
71,131,5800,4200,3800,0,2018/07/18 00:00,2018/07/24 04:00,50,0,1,307000,
71,91,490,330,170,0,2018/08/12 12:00,2018/08/18 12:00,10,5,1,4000,
72,69,6700,4900,1900,1,2018/08/16 14:00,2018/08/21 11:00,50,0,1,321000,
72,157,800,3600,5900,1,2018/07/09 13:00,2018/07/16 12:00,30,0,1,100000,
72,45,9400,9900,1200,0,2018/07/30 06:00,2018/08/03 12:00,60,0,1,592000,
72,2,2300,8000,2800,1,2018/07/09 18:00,2018/07/15 10:00,160,0,1,873000,
73,156,1000,1700,5900,1,2018/07/04 06:00,2018/07/09 04:00,30,0,1,80000,
73,120,6000,8400,4800,1,2018/08/05 00:00,2018/08/09 03:00,35,0,1,295000,
73,158,6900,3200,500,0,2018/07/08 13:00,2018/07/13 06:00,25,0,1,142000,
73,89,3900,7700,800,0,2018/08/05 05:00,2018/08/11 04:00,20,0,1,117000,
74,146,3800,4900,6600,1,2018/08/11 16:00,2018/08/17 09:00,60,0,1,363000,
74,39,3300,6100,5700,0,2018/07/15 14:00,2018/07/19 16:00,40,0,1,237000,
74,53,7500,100,7300,0,2018/07/26 11:00,2018/08/01 23:00,140,0,1,857000,
74,178,1400,3700,6200,0,2018/07/07 22:00,2018/07/13 00:00,40,5,1,157000,
75,118,6200,4500,9100,1,2018/08/13 02:00,2018/08/18 14:00,40,0,1,301000,
75,80,900,6200,1100,1,2018/07/07 15:00,2018/07/13 05:00,40,0,1,139000,
75,111,525,300,225,0,2018/07/08 15:00,2018/07/14 09:00,120,2,0.25,58000,
75,59,9800,5800,9200,1,2018/08/15 01:00,2018/08/21 08:00,40,0,1,413000,
76,147,825,25,2300,0,2018/07/10 05:00,2018/07/14 17:00,20,0,1,20000,
76,157,7400,4800,1200,1,2018/08/14 05:00,2018/08/19 06:00,30,0,1,197000,
76,126,4500,8800,2700,1,2018/08/02 21:00,2018/08/08 18:00,30,0,1,211000,
77,142,6000,5400,3700,0,2018/08/05 14:00,2018/08/12 10:00,160,2,0.25,1063000,
77,50,2500,9000,7500,1,2018/07/12 05:00,2018/07/17 07:00,40,0,1,285000,
77,1,1500,1500,400,0,2018/07/17 03:00,2018/07/21 07:00,120,0,1,199000,
77,126,3800,3400,2400,1,2018/07/27 17:00,2018/08/03 16:00,30,0,1,130000,
78,154,9900,9800,5900,1,2018/08/02 08:00,2018/08/08 12:00,30,0,1,341000,
78,131,4900,7100,6400,0,2018/08/17 01:00,2018/08/21 09:00,50,0,1,380000,
78,101,6300,5400,7200,1,2018/07/11 00:00,2018/07/15 06:00,120,2,0.25,906000,
78,97,2050,825,775,0,2018/08/09 01:00,2018/08/13 22:00,200,1,0.1,348000,
79,163,1050,900,1625,1,2018/08/13 16:00,2018/08/17 17:00,25,0,1,35000,
79,27,4000,500,5500,0,2018/07/04 05:00,2018/07/09 03:00,80,0,1,299000,
79,107,6800,3100,3500,0,2018/08/11 16:00,2018/08/15 18:00,40,5,1,251000,
80,52,9000,3600,6100,1,2018/08/04 02:00,2018/08/10 06:00,180,0,1,1456000,
80,64,8800,3800,2500,1,2018/08/05 00:00,2018/08/12 00:00,60,4,1,450000,
80,18,3900,200,5500,0,2018/07/28 15:00,2018/08/02 21:00,35,0,1,128000,
80,101,6800,3500,4400,0,2018/08/06 23:00,2018/08/11 00:00,120,2,0.25,791000,
81,97,1775,1900,1975,0,2018/08/16 19:00,2018/08/22 05:00,200,1,0.1,470000,
81,56,1700,2300,3400,1,2018/08/10 07:00,2018/08/14 17:00,400,2,0.25,1114000,
81,168,2200,2000,9700,0,2018/08/12 02:00,2018/08/16 05:00,25,0,1,111000,
81,30,9000,5200,6800,0,2018/07/18 03:00,2018/07/24 04:00,120,0,1,1080000,
81,39,6300,4500,4700,1,2018/07/22 09:00,2018/07/28 23:00,40,0,1,267000,
82,92,2500,1075,2350,1,2018/07/09 13:00,2018/07/16 02:00,200,1,0.1,502000,
82,79,9400,5200,3800,0,2018/07/09 00:00,2018/07/14 17:00,20,0,1,174000,
82,95,690,250,460,0,2018/07/26 20:00,2018/07/30 23:00,100,1,0.1,62000,
83,24,9900,5400,6800,1,2018/08/01 02:00,2018/08/06 09:00,120,0,1,1183000,
83,132,9900,3300,2000,1,2018/08/10 16:00,2018/08/16 12:00,40,0,1,300000,
83,178,3200,7700,8500,1,2018/07/28 11:00,2018/08/02 10:00,40,5,1,295000,
84,84,4600,1300,5100,1,2018/08/10 16:00,2018/08/16 02:00,30,0,1,134000,
84,146,7300,6900,3600,0,2018/07/19 11:00,2018/07/23 19:00,60,0,1,480000,
84,167,7100,5800,5400,1,2018/07/07 02:00,2018/07/13 05:00,40,0,1,321000,
85,131,1100,1600,3600,0,2018/08/03 16:00,2018/08/09 18:00,50,0,1,108000,
85,169,6300,6800,4500,0,2018/07/07 14:00,2018/07/13 23:00,40,5,1,303000,
85,13,8300,7700,5400,1,2018/07/14 13:00,2018/07/21 12:00,60,3,1,575000,
85,71,2700,1000,5100,0,2018/07/12 22:00,2018/07/19 05:00,40,0,1,129000,
86,117,1000,4200,1000,0,2018/07/26 11:00,2018/07/31 17:00,40,0,1,104000,
86,122,2800,3000,9000,1,2018/07/17 00:00,2018/07/23 00:00,40,0,1,203000,
86,150,1100,300,8800,1,2018/08/14 11:00,2018/08/19 20:00,40,0,1,115000,
86,126,9800,4700,8300,1,2018/07/20 16:00,2018/07/25 12:00,30,0,1,287000,
86,70,4900,5700,3700,0,2018/08/03 17:00,2018/08/09 04:00,70,0,1,447000,
87,79,3400,6100,8700,0,2018/08/17 04:00,2018/08/21 18:00,20,0,1,131000,
87,89,6500,7800,4400,1,2018/07/12 14:00,2018/07/19 07:00,20,0,1,164000,
87,137,6200,3500,7600,0,2018/07/08 08:00,2018/07/13 06:00,60,0,1,407000,
87,8,900,7300,7200,1,2018/07/23 10:00,2018/07/29 11:00,90,0,1,486000,
88,63,4900,6000,3800,1,2018/08/17 16:00,2018/08/21 19:00,30,5,1,191000,
88,63,2000,5700,300,0,2018/07/18 23:00,2018/07/25 13:00,30,5,1,114000,
88,53,8200,6000,6600,0,2018/07/31 20:00,2018/08/07 03:00,140,0,1,1269000,
89,79,9500,300,7300,1,2018/08/08 17:00,2018/08/15 11:00,20,0,1,148000,
89,68,2500,2300,3800,1,2018/08/08 05:00,2018/08/14 00:00,50,0,1,166000,
89,96,250,870,350,0,2018/08/16 23:00,2018/08/21 18:00,200,1,0.1,121000,
89,68,1000,4000,9200,0,2018/07/17 14:00,2018/07/23 12:00,50,0,1,227000,
89,29,8300,1800,8800,0,2018/07/09 08:00,2018/07/13 20:00,100,0,1,784000,
90,1,4600,9800,9400,1,2018/07/12 17:00,2018/07/17 08:00,120,0,1,1127000,
90,29,1200,2400,3600,1,2018/07/19 14:00,2018/07/24 08:00,100,0,1,253000,
90,21,850,1800,1550,1,2018/08/13 00:00,2018/08/17 01:00,50,6,1,80000,
91,175,5600,200,3800,1,2018/08/15 01:00,2018/08/21 07:00,50,0,1,216000,
91,35,6900,9800,2600,1,2018/08/02 05:00,2018/08/06 17:00,60,0,1,527000,
91,58,4500,3300,6900,0,2018/07/04 14:00,2018/07/11 05:00,120,2,0.25,673000,
91,138,5800,6400,6700,1,2018/07/26 12:00,2018/08/02 09:00,60,0,1,464000,
91,70,7600,8500,3400,0,2018/07/11 14:00,2018/07/17 10:00,70,0,1,630000,
92,27,500,8900,6400,0,2018/08/08 04:00,2018/08/14 19:00,80,0,1,454000,
92,115,4800,8600,5300,1,2018/07/25 09:00,2018/07/31 08:00,40,0,1,311000,
92,153,600,9600,800,0,2018/07/31 10:00,2018/08/05 23:00,240,2,0.25,1124000,
92,131,200,2200,5800,0,2018/07/19 08:00,2018/07/23 19:00,50,0,1,119000,
92,135,1900,1275,1950,0,2018/08/12 05:00,2018/08/18 07:00,40,0,1,83000,
93,33,900,9500,5900,0,2018/08/08 01:00,2018/08/13 22:00,100,0,1,609000,
93,68,3500,6800,8400,1,2018/07/31 00:00,2018/08/05 16:00,50,0,1,355000,
93,77,1200,5900,2300,1,2018/08/03 23:00,2018/08/09 23:00,40,0,1,150000,
94,117,4700,3800,1800,1,2018/07/24 02:00,2018/07/30 22:00,40,0,1,190000,
94,11,1800,2300,2125,1,2018/08/12 13:00,2018/08/16 19:00,320,2,0.25,810000,
94,19,7300,4600,1700,1,2018/07/16 15:00,2018/07/23 01:00,35,4,1,239000,
94,142,2300,2700,2100,1,2018/07/14 08:00,2018/07/19 18:00,160,2,0.25,476000,
95,86,9300,3100,9200,1,2018/07/20 04:00,2018/07/26 21:00,30,0,1,274000,
95,26,500,5200,8800,0,2018/07/12 20:00,2018/07/18 12:00,280,0,1,1296000,
95,88,3800,9300,6000,0,2018/08/08 01:00,2018/08/12 19:00,30,0,1,236000,
96,101,500,6100,2600,1,2018/07/21 13:00,2018/07/26 02:00,120,2,0.25,428000,
96,88,6500,900,8400,0,2018/08/04 07:00,2018/08/09 12:00,30,0,1,183000,
96,154,5000,2000,5300,1,2018/07/11 23:00,2018/07/17 15:00,30,0,1,148000,
97,130,2300,9800,4100,0,2018/08/04 12:00,2018/08/10 07:00,40,0,1,269000,
97,100,1900,950,2125,0,2018/07/11 18:00,2018/07/18 01:00,40,4,1,83000,
97,160,5500,6000,7900,0,2018/08/04 16:00,2018/08/09 15:00,25,0,1,195000,
97,143,2000,700,6200,0,2018/08/15 12:00,2018/08/20 23:00,60,0,1,176000,
98,55,1100,750,1525,0,2018/07/07 11:00,2018/07/12 21:00,60,4,1,78000,
98,16,2150,825,1925,1,2018/07/20 15:00,2018/07/25 21:00,30,0,1,61000,
98,137,7100,4200,2300,1,2018/07/08 15:00,2018/07/15 02:00,60,0,1,393000,
99,1,400,100,800,0,2018/08/04 13:00,2018/08/08 15:00,120,0,1,55000,
99,121,2100,3700,4700,1,2018/08/06 12:00,2018/08/11 21:00,50,0,1,199000,
99,155,2500,1500,6900,1,2018/08/15 21:00,2018/08/22 19:00,25,0,1,94000,
99,143,3800,1100,400,0,2018/07/28 16:00,2018/08/03 19:00,60,0,1,171000,
99,38,3100,6400,5400,0,2018/07/08 14:00,2018/07/15 00:00,60,0,1,350000,
100,55,2475,625,600,0,2018/07/28 02:00,2018/08/03 23:00,60,4,1,112000,
100,95,820,710,650,1,2018/08/07 08:00,2018/08/14 05:00,100,1,0.1,93000,
100,145,7200,2000,6500,1,2018/08/05 20:00,2018/08/11 03:00,40,0,1,269000,
100,98,300,375,2300,1,2018/07/07 07:00,2018/07/12 20:00,80,2,0.25,69000,
101,53,6200,3400,3000,1,2018/07/31 12:00,2018/08/04 23:00,140,0,1,801000,
101,17,500,9400,6300,1,2018/07/17 03:00,2018/07/21 19:00,240,2,0.25,1443000,
101,152,925,175,475,1,2018/08/14 15:00,2018/08/20 16:00,120,0,1,88000,
102,43,7400,900,6400,1,2018/07/19 10:00,2018/07/26 00:00,80,0,1,491000,
102,76,6900,9400,1600,0,2018/08/13 14:00,2018/08/18 07:00,40,0,1,337000,
102,120,3200,6000,8100,1,2018/07/24 00:00,2018/07/30 15:00,35,0,1,218000,
102,59,8600,4900,5200,0,2018/07/31 21:00,2018/08/07 13:00,40,0,1,334000,
102,44,6600,8900,7100,0,2018/07/29 02:00,2018/08/03 06:00,60,0,1,553000,
103,10,2375,325,550,0,2018/07/29 23:00,2018/08/05 10:00,100,0,1,166000,
103,86,7500,7000,1500,0,2018/07/09 04:00,2018/07/14 08:00,30,0,1,234000,
103,69,6400,1700,2700,1,2018/07/27 03:00,2018/07/31 16:00,50,0,1,251000,
104,175,1300,6800,7300,0,2018/07/22 17:00,2018/07/27 13:00,50,0,1,278000,
104,17,9000,5200,9600,1,2018/07/14 06:00,2018/07/18 22:00,240,2,0.25,2352000,
104,137,1200,2100,7100,0,2018/07/26 20:00,2018/07/31 16:00,60,0,1,200000,
105,80,9900,10000,3700,1,2018/08/05 02:00,2018/08/10 05:00,40,0,1,450000,
105,126,1900,8700,3600,1,2018/07/04 07:00,2018/07/11 04:00,30,0,1,170000,
105,159,4700,6700,6600,0,2018/07/22 04:00,2018/07/27 19:00,25,0,1,176000,
105,57,150,2200,1075,0,2018/07/25 17:00,2018/07/31 19:00,60,0,1,78000,
106,55,1700,1075,375,1,2018/08/01 13:00,2018/08/07 11:00,60,4,1,95000,
106,165,2200,2600,1400,1,2018/08/09 01:00,2018/08/13 03:00,50,0,1,134000,
106,166,800,1200,5100,0,2018/07/14 08:00,2018/07/18 17:00,50,0,1,110000,
107,161,2700,8300,1100,1,2018/08/04 14:00,2018/08/09 00:00,30,5,1,161000,
107,110,2150,1975,1775,0,2018/07/17 04:00,2018/07/21 09:00,50,0,1,124000,
107,167,9200,1200,3800,1,2018/07/21 05:00,2018/07/25 12:00,40,0,1,265000,
107,152,1300,1300,1325,1,2018/08/07 04:00,2018/08/13 18:00,120,0,1,197000,
108,100,2400,825,1525,1,2018/07/10 14:00,2018/07/17 12:00,40,4,1,85000,
108,67,7400,6800,5400,1,2018/07/21 04:00,2018/07/27 23:00,35,0,1,293000,
108,160,5800,7900,8600,1,2018/08/13 04:00,2018/08/19 17:00,25,0,1,223000,
108,126,4000,2800,6300,1,2018/07/12 07:00,2018/07/16 20:00,30,0,1,149000,
109,100,1975,500,1525,1,2018/07/15 12:00,2018/07/22 11:00,40,4,1,70000,
109,44,3700,5500,4900,1,2018/08/12 16:00,2018/08/17 15:00,60,0,1,349000,
109,110,1625,2075,675,0,2018/08/11 21:00,2018/08/17 18:00,50,0,1,103000,
109,156,7400,1200,7700,1,2018/07/19 22:00,2018/07/25 09:00,30,0,1,199000,
110,79,5200,800,10000,0,2018/07/05 16:00,2018/07/12 03:00,20,0,1,111000,
110,29,10000,600,4900,0,2018/07/05 12:00,2018/07/10 03:00,100,0,1,739000,
110,61,4200,4200,5900,1,2018/07/28 00:00,2018/08/01 19:00,160,2,0.25,902000,
110,166,700,6000,5200,0,2018/07/22 16:00,2018/07/29 03:00,50,0,1,213000,
110,178,2400,9700,9800,0,2018/08/12 00:00,2018/08/16 05:00,40,5,1,312000,
111,143,200,4200,9500,1,2018/07/05 15:00,2018/07/10 03:00,60,0,1,251000,
111,77,8200,5500,4600,0,2018/07/04 01:00,2018/07/08 08:00,40,0,1,339000,
111,42,1000,1200,9700,0,2018/07/07 18:00,2018/07/12 04:00,70,0,1,242000,
111,104,2000,2700,6400,0,2018/07/24 21:00,2018/07/30 00:00,10,0,1,38000,
112,142,3300,1800,100,1,2018/07/17 16:00,2018/07/23 12:00,160,2,0.25,447000,
112,29,6800,300,2400,0,2018/07/18 17:00,2018/07/24 12:00,100,0,1,466000,
112,158,4500,700,1100,1,2018/07/19 12:00,2018/07/24 15:00,25,0,1,77000,
112,121,9200,600,3300,1,2018/08/14 21:00,2018/08/19 08:00,50,0,1,318000,
113,51,10000,5000,700,1,2018/08/12 02:00,2018/08/16 03:00,100,0,1,812000,
113,90,5000,2300,2900,1,2018/07/29 23:00,2018/08/04 16:00,20,5,1,91000,
113,12,8600,6800,1800,1,2018/07/25 08:00,2018/07/30 08:00,200,2,0.25,1695000,
113,6,2000,6600,7000,0,2018/08/14 12:00,2018/08/19 18:00,140,0,1,807000,
114,175,7100,6800,7300,1,2018/07/20 21:00,2018/07/27 02:00,50,0,1,438000,
114,60,2400,1200,1575,0,2018/07/06 16:00,2018/07/12 15:00,20,0,1,46000,
114,162,6200,2200,4300,0,2018/08/14 06:00,2018/08/19 13:00,30,0,1,164000,
115,55,50,425,1775,1,2018/07/22 08:00,2018/07/26 17:00,60,4,1,37000,
115,123,8500,8400,8700,1,2018/07/10 03:00,2018/07/15 07:00,40,0,1,428000,
115,46,3800,6700,9100,0,2018/07/26 04:00,2018/07/31 18:00,40,0,1,295000,
115,174,400,4000,4900,0,2018/08/02 10:00,2018/08/07 05:00,240,2,0.25,759000,
115,25,2300,6700,5300,0,2018/08/17 14:00,2018/08/23 04:00,140,0,1,790000,
115,119,9000,9200,2500,0,2018/08/10 08:00,2018/08/15 08:00,60,0,1,589000,
116,140,2225,1050,1500,1,2018/08/08 01:00,2018/08/13 11:00,40,5,1,86000,
116,99,6400,7900,3400,0,2018/07/20 14:00,2018/07/27 06:00,40,2,0.25,320000,
116,99,500,300,1000,1,2018/08/06 23:00,2018/08/11 05:00,40,2,0.25,25000,
117,139,6700,2900,6500,0,2018/07/08 18:00,2018/07/13 10:00,4,0,1,27000,
117,62,9600,5900,100,0,2018/08/18 00:00,2018/08/24 21:00,30,0,1,252000,
117,149,2400,6300,3000,0,2018/07/25 22:00,2018/08/01 11:00,50,0,1,244000,
118,120,8500,2400,8400,0,2018/07/22 05:00,2018/07/28 13:00,35,0,1,275000,
118,29,5900,1600,1100,0,2018/07/21 09:00,2018/07/25 21:00,100,0,1,449000,
118,166,9800,6400,2300,1,2018/08/02 06:00,2018/08/07 21:00,50,0,1,452000,
118,1,9000,9900,10000,0,2018/07/11 00:00,2018/07/16 04:00,120,0,1,1454000,
118,21,2175,1150,1125,0,2018/07/20 07:00,2018/07/26 10:00,50,6,1,101000,
118,103,5400,6800,10000,1,2018/07/15 17:00,2018/07/22 04:00,30,0,1,254000,
119,167,5600,2500,9200,1,2018/08/04 00:00,2018/08/10 21:00,40,0,1,266000,
119,82,9300,7200,5900,1,2018/07/10 15:00,2018/07/16 22:00,100,0,1,976000,
119,14,3800,6700,4500,0,2018/07/14 22:00,2018/07/19 11:00,30,3,1,184000,
119,26,5600,6400,3200,1,2018/08/07 23:00,2018/08/13 07:00,280,0,1,1915000,
120,41,3100,8300,4900,1,2018/08/06 02:00,2018/08/10 15:00,40,0,1,261000,
120,151,2200,500,6600,1,2018/07/04 21:00,2018/07/09 22:00,100,0,1,300000,
120,91,320,650,200,0,2018/08/03 06:00,2018/08/09 05:00,10,5,1,5000,
121,92,1750,1350,50,1,2018/08/17 23:00,2018/08/24 03:00,200,1,0.1,333000,
121,65,1600,2200,2450,0,2018/07/22 23:00,2018/07/28 15:00,20,0,1,49000,
121,122,7800,8800,8200,1,2018/07/16 17:00,2018/07/22 11:00,40,0,1,414000,
122,86,2700,7100,2300,0,2018/07/29 09:00,2018/08/04 20:00,30,0,1,155000,
122,62,7700,8100,800,1,2018/07/29 05:00,2018/08/04 21:00,30,0,1,251000,
122,132,8800,1900,9300,0,2018/07/09 19:00,2018/07/16 11:00,40,0,1,324000,
122,150,1500,5600,7500,0,2018/07/30 13:00,2018/08/04 10:00,40,0,1,207000,
122,153,8600,3500,6400,0,2018/08/01 22:00,2018/08/08 03:00,240,2,0.25,1980000,
123,31,2300,200,2900,0,2018/08/05 08:00,2018/08/11 13:00,180,0,1,371000,
123,60,2325,600,1325,0,2018/07/13 19:00,2018/07/20 07:00,20,0,1,38000,
123,156,4300,4300,7100,1,2018/07/27 12:00,2018/08/03 12:00,30,0,1,178000,
123,96,840,630,740,1,2018/08/06 23:00,2018/08/12 05:00,200,1,0.1,192000,
123,51,1700,7300,3000,0,2018/08/03 11:00,2018/08/07 18:00,100,0,1,501000,
124,145,7400,7400,2600,1,2018/07/06 14:00,2018/07/11 05:00,40,0,1,332000,
124,123,1900,5000,3300,1,2018/07/10 05:00,2018/07/16 12:00,40,0,1,163000,
124,56,8600,600,8300,0,2018/07/29 10:00,2018/08/04 03:00,400,2,0.25,2910000,
124,78,7400,4400,8500,0,2018/08/12 11:00,2018/08/19 08:00,100,0,1,813000,
124,85,1500,6200,4500,1,2018/07/15 23:00,2018/07/22 02:00,30,0,1,139000,
124,116,2500,200,9100,1,2018/07/04 03:00,2018/07/09 00:00,40,0,1,150000,
125,73,3000,7100,1100,1,2018/07/28 16:00,2018/08/03 15:00,40,0,1,210000,
125,146,9300,700,1300,0,2018/08/17 18:00,2018/08/23 12:00,60,0,1,363000,
125,40,9300,10000,6700,1,2018/07/06 04:00,2018/07/11 18:00,70,0,1,799000,
126,52,5100,2500,6600,1,2018/07/22 11:00,2018/07/26 16:00,180,0,1,999000,
126,159,2700,4000,7400,0,2018/07/31 11:00,2018/08/04 15:00,25,0,1,129000,
126,150,4900,7400,6100,1,2018/07/29 20:00,2018/08/04 02:00,40,0,1,306000,
127,171,9600,6300,8100,1,2018/07/04 14:00,2018/07/09 15:00,240,2,0.25,2411000,
127,7,5300,1500,200,0,2018/07/20 10:00,2018/07/25 05:00,100,0,1,388000,
127,123,1000,7900,4200,1,2018/07/23 18:00,2018/07/28 00:00,40,0,1,198000,
127,122,1700,6900,100,1,2018/08/02 02:00,2018/08/06 13:00,40,0,1,158000,
127,136,9200,3600,7800,0,2018/08/17 06:00,2018/08/23 09:00,240,2,0.25,2105000,
128,133,1600,200,1100,0,2018/07/06 13:00,2018/07/10 14:00,60,0,1,76000,
128,102,6100,4400,8100,0,2018/07/28 13:00,2018/08/04 02:00,40,0,1,300000,
128,35,1200,2100,6300,0,2018/07/09 17:00,2018/07/14 09:00,60,0,1,190000,
129,177,3400,4500,1800,1,2018/07/08 05:00,2018/07/12 22:00,80,2,0.25,359000,
129,175,9100,6400,3300,1,2018/08/10 15:00,2018/08/16 01:00,50,0,1,442000,
129,98,425,600,900,1,2018/07/05 21:00,2018/07/11 10:00,80,2,0.25,58000,
129,61,3500,7300,9600,0,2018/07/22 00:00,2018/07/26 13:00,160,2,0.25,1202000,
130,148,2200,7000,2000,0,2018/07/29 00:00,2018/08/03 22:00,80,2,0.25,383000,
130,63,8500,4100,4200,1,2018/07/23 00:00,2018/07/29 06:00,30,5,1,236000,
130,169,9200,7800,6000,0,2018/07/06 02:00,2018/07/11 16:00,40,5,1,415000,
131,70,7100,4200,9000,0,2018/07/24 02:00,2018/07/28 22:00,70,0,1,562000,
131,150,8500,1700,100,0,2018/07/11 00:00,2018/07/15 20:00,40,0,1,234000,
131,55,1900,900,2150,1,2018/07/17 08:00,2018/07/23 20:00,60,4,1,121000,
131,105,8300,4300,1900,1,2018/08/09 07:00,2018/08/15 10:00,40,5,1,282000,
131,91,830,590,110,1,2018/08/06 04:00,2018/08/12 05:00,10,5,1,7000,
131,20,8600,3800,7700,1,2018/07/31 10:00,2018/08/05 16:00,150,4,1,1303000,
131,163,300,1850,25,0,2018/07/16 04:00,2018/07/22 05:00,25,0,1,25000,
131,113,1900,3300,8000,1,2018/07/13 04:00,2018/07/18 18:00,80,2,0.25,355000,
132,137,2600,1100,6100,1,2018/08/12 12:00,2018/08/18 18:00,60,0,1,201000,
132,156,8100,8900,5800,1,2018/07/31 19:00,2018/08/05 22:00,30,0,1,303000,
132,152,75,75,1275,0,2018/07/15 02:00,2018/07/20 02:00,120,0,1,44000,
132,41,4000,900,4700,1,2018/07/21 08:00,2018/07/25 14:00,40,0,1,156000,
132,167,9300,3300,5000,1,2018/07/26 13:00,2018/08/01 07:00,40,0,1,326000,
133,31,2200,7000,9700,0,2018/07/29 12:00,2018/08/03 08:00,180,0,1,1191000,
133,108,8400,6800,5600,0,2018/08/05 23:00,2018/08/12 04:00,40,0,1,362000,
133,42,2000,8100,9000,0,2018/08/11 06:00,2018/08/17 08:00,70,0,1,474000,
133,9,4500,6100,5100,0,2018/07/05 19:00,2018/07/11 11:00,110,0,1,697000,
134,30,9400,1200,6300,0,2018/07/10 10:00,2018/07/16 19:00,120,0,1,918000,
134,128,475,575,1375,1,2018/07/19 10:00,2018/07/23 13:00,20,0,1,17000,
134,79,2700,8100,6900,0,2018/07/17 17:00,2018/07/23 00:00,20,0,1,138000,
134,101,4600,100,9700,0,2018/07/12 14:00,2018/07/17 05:00,120,2,0.25,586000,
134,177,2900,9400,700,1,2018/08/03 07:00,2018/08/07 16:00,80,2,0.25,472000,
134,108,8300,2000,7200,1,2018/07/16 12:00,2018/07/20 21:00,40,0,1,292000,
135,8,2400,3300,1600,1,2018/07/21 01:00,2018/07/26 20:00,90,0,1,297000,
135,148,9600,1300,2300,0,2018/07/25 14:00,2018/07/30 06:00,80,2,0.25,550000,
135,96,990,450,130,0,2018/08/03 15:00,2018/08/09 12:00,200,1,0.1,162000,
136,64,5100,9700,2600,0,2018/08/06 16:00,2018/08/11 04:00,60,4,1,477000,
136,89,9600,5100,6500,1,2018/07/18 01:00,2018/07/22 05:00,20,0,1,189000,
136,122,9800,700,5700,1,2018/08/05 19:00,2018/08/11 14:00,40,0,1,296000,
137,168,8100,9000,1700,0,2018/07/22 01:00,2018/07/28 18:00,25,0,1,226000,
137,39,2400,500,300,0,2018/07/12 04:00,2018/07/16 15:00,40,0,1,66000,
137,124,7100,9600,1200,1,2018/07/28 13:00,2018/08/01 23:00,40,0,1,348000,
138,136,4400,5000,7000,1,2018/07/11 23:00,2018/07/18 10:00,240,2,0.25,1513000,
138,164,6900,2200,6000,1,2018/08/01 23:00,2018/08/06 03:00,100,2,0.25,642000,
138,41,8900,2900,4900,1,2018/08/11 01:00,2018/08/15 03:00,40,0,1,307000,
138,179,5600,3400,6000,1,2018/08/03 18:00,2018/08/08 19:00,50,0,1,312000,
138,56,8400,3100,7200,1,2018/07/21 21:00,2018/07/28 16:00,400,2,0.25,3156000,
138,142,4500,1000,9500,1,2018/07/23 20:00,2018/07/30 08:00,160,2,0.25,865000,
139,107,300,4100,2000,1,2018/07/25 20:00,2018/07/31 21:00,40,5,1,95000,
139,178,2300,1600,3800,1,2018/07/13 18:00,2018/07/18 09:00,40,5,1,119000,
139,15,4800,4900,8700,0,2018/07/08 00:00,2018/07/13 19:00,40,3,1,285000,
139,38,5100,5900,6000,1,2018/07/14 14:00,2018/07/20 10:00,60,0,1,424000,
140,131,5600,5700,1800,0,2018/08/11 07:00,2018/08/17 22:00,50,0,1,317000,
140,131,3400,5900,2900,0,2018/07/25 02:00,2018/07/31 19:00,50,0,1,267000,
140,54,2100,8100,300,1,2018/08/10 10:00,2018/08/14 13:00,100,0,1,490000,
141,40,6400,7100,8400,1,2018/07/10 23:00,2018/07/16 23:00,70,0,1,602000,
141,102,7900,2000,2200,0,2018/07/05 01:00,2018/07/11 06:00,40,0,1,235000,
141,60,350,2425,2275,0,2018/07/12 12:00,2018/07/16 13:00,20,0,1,36000,
141,43,6600,7600,2600,0,2018/07/14 07:00,2018/07/21 03:00,80,0,1,612000,
142,5,4000,4200,8200,1,2018/07/22 00:00,2018/07/27 22:00,140,0,1,866000,
142,3,4800,6100,7600,0,2018/07/10 20:00,2018/07/17 16:00,80,0,1,580000,
142,36,6400,3000,8700,0,2018/08/15 09:00,2018/08/21 04:00,50,0,1,356000,
142,14,400,4400,6300,0,2018/07/14 07:00,2018/07/20 11:00,30,3,1,106000,
142,38,7300,700,400,0,2018/07/27 08:00,2018/07/31 23:00,60,0,1,283000,
143,138,3000,6400,9400,0,2018/07/27 08:00,2018/08/02 21:00,60,0,1,405000,
143,87,1400,5100,5200,1,2018/07/08 03:00,2018/07/12 06:00,25,0,1,106000,
143,162,1500,2200,7800,1,2018/07/05 00:00,2018/07/10 10:00,30,0,1,112000,
143,156,2600,4700,5600,0,2018/07/25 22:00,2018/07/31 08:00,30,0,1,144000,
143,98,1050,975,1850,1,2018/07/19 11:00,2018/07/23 19:00,80,2,0.25,116000,
144,96,770,370,740,1,2018/08/09 22:00,2018/08/14 03:00,200,1,0.1,154000,
144,6,5700,3400,7600,0,2018/08/15 16:00,2018/08/19 22:00,140,0,1,937000,
144,88,9900,8100,4900,0,2018/07/15 02:00,2018/07/20 22:00,30,0,1,314000,
144,105,2800,4200,9300,0,2018/08/17 00:00,2018/08/23 06:00,40,5,1,220000,
144,81,2100,4500,5100,0,2018/08/16 20:00,2018/08/22 03:00,40,0,1,172000,
